kurst,fcurr,tcurr,gdatu,ukurs,ffact,tfact,serie,fetched_at
M,USD,MXN,1992-10-20,3.134,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-21,3.1429,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-22,3.1355,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-23,3.1285,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-24,3.1252,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-25,3.1252,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-26,3.1252,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-27,3.119,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-28,3.1181,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-29,3.1364,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-30,3.1321,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-10-31,3.1309,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-01,3.1309,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-02,3.1309,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-03,3.1309,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-04,3.1256,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-05,3.1258,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-06,3.1271,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-07,3.1253,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-08,3.1253,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-09,3.1253,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-10,3.1188,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-11,3.1249,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-12,3.1197,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-13,3.1148,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-14,3.1156,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-15,3.1156,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-16,3.1156,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-17,3.113,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-18,3.1195,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-19,3.1168,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-20,3.115,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-21,3.115,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-22,3.115,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-23,3.115,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-24,3.1143,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-25,3.1194,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-26,3.1193,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-27,3.1138,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-28,3.1159,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-29,3.1159,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-11-30,3.1159,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-01,3.1149,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-02,3.1141,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-03,3.117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-04,3.116,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-05,3.1139,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-06,3.1139,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-07,3.1139,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-08,3.1158,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-09,3.1176,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-10,3.1132,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-11,3.1128,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-12,3.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-13,3.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-14,3.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-15,3.1137,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-16,3.1169,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-17,3.1372,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-18,3.1352,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-19,3.1204,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-20,3.1204,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-21,3.1204,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-22,3.1205,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-23,3.1179,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-24,3.1245,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-25,3.1195,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-26,3.1195,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-27,3.1195,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-28,3.1195,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-29,3.1134,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-30,3.1154,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1992-12-31,3.123,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-01,3.123,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-02,3.123,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-03,3.123,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-04,3.123,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-05,3.1209,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-06,3.117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-07,3.118,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-08,3.1124,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-09,3.1063,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-10,3.1063,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-11,3.1063,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-12,3.1108,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-13,3.1169,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-14,3.1096,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-15,3.113,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-16,3.113,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-17,3.113,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-18,3.113,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-19,3.1103,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-20,3.1095,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-21,3.1082,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-22,3.1051,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-23,3.1051,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-24,3.1051,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-25,3.1051,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-26,3.1044,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-27,3.1044,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-28,3.0989,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-29,3.0939,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-30,3.103,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-01-31,3.103,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-01,3.103,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-02,3.114,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-03,3.1019,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-04,3.0999,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-05,3.1017,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-06,3.1017,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-07,3.1017,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-08,3.1017,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-09,3.1012,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-10,3.0981,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-11,3.0977,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-12,3.0975,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-13,3.1009,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-14,3.1009,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-15,3.1009,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-16,3.0967,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-17,3.1,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-18,3.0977,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-19,3.0986,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-20,3.0943,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-21,3.0943,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-22,3.0943,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-23,3.095,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-24,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-25,3.0939,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-26,3.0938,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-27,3.0974,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-02-28,3.0974,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-01,3.0974,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-02,3.0987,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-03,3.0939,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-04,3.0939,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-05,3.0948,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-06,3.0961,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-07,3.0961,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-08,3.0961,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-09,3.101,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-10,3.1021,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-11,3.113,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-12,3.1174,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-13,3.1197,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-14,3.1197,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-15,3.1197,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-16,3.1196,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-17,3.1182,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-18,3.12,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-19,3.119,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-20,3.1169,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-21,3.1169,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-22,3.1169,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-23,3.1124,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-24,3.1172,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-25,3.1149,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-26,3.1119,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-27,3.1114,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-28,3.1114,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-29,3.1114,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-30,3.1049,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-03-31,3.0976,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-01,3.0937,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-02,3.0937,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-03,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-04,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-05,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-06,3.0937,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-07,3.0937,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-08,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-09,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-10,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-11,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-12,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-13,3.0985,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-14,3.0962,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-15,3.1007,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-16,3.0989,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-17,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-18,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-19,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-20,3.094,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-21,3.0936,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-22,3.0935,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-23,3.0934,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-24,3.0937,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-25,3.0937,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-26,3.0937,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-27,3.0946,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-28,3.0976,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-29,3.0961,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-04-30,3.1022,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-01,3.1152,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-02,3.1152,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-03,3.1152,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-04,3.1139,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-05,3.1079,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-06,3.1079,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-07,3.1246,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-08,3.1329,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-09,3.1329,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-10,3.1329,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-11,3.1335,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-12,3.1309,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-13,3.1355,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-14,3.1291,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-15,3.131,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-16,3.131,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-17,3.131,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-18,3.1289,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-19,3.127,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-20,3.1169,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-21,3.1132,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-22,3.1109,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-23,3.1109,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-24,3.1109,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-25,3.1097,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-26,3.1172,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-27,3.1242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-28,3.1294,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-29,3.1227,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-30,3.1227,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-05-31,3.1227,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-01,3.1224,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-02,3.119,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-03,3.1264,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-04,3.1219,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-05,3.125,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-06,3.125,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-07,3.125,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-08,3.1251,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-09,3.1256,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-10,3.1321,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-11,3.1269,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-12,3.1282,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-13,3.1282,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-14,3.1282,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-15,3.121,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-16,3.1222,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-17,3.1166,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-18,3.1199,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-19,3.1171,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-20,3.1171,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-21,3.1171,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-22,3.1169,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-23,3.1139,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-24,3.1166,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-25,3.1157,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-26,3.116,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-27,3.116,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-28,3.116,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-29,3.1195,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-06-30,3.1212,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-01,3.1186,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-02,3.118,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-03,3.1292,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-04,3.1292,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-05,3.1292,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-06,3.1224,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-07,3.1224,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-08,3.1224,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-09,3.1236,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-10,3.1261,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-11,3.1261,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-12,3.1261,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-13,3.1246,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-14,3.1294,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-15,3.1284,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-16,3.1235,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-17,3.1242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-18,3.1242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-19,3.1242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-20,3.1244,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-21,3.1255,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-22,3.1241,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-23,3.123,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-24,3.1229,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-25,3.1229,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-26,3.1229,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-27,3.1251,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-28,3.121,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-29,3.1209,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-30,3.1189,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-07-31,3.1204,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-01,3.1204,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-02,3.1204,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-03,3.1179,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-04,3.1162,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-05,3.1107,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-06,3.1097,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-07,3.1149,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-08,3.1149,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-09,3.1149,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-10,3.1137,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-11,3.11,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-12,3.111,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-13,3.11,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-14,3.1165,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-15,3.1165,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-16,3.1165,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-17,3.1079,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-18,3.111,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-19,3.1104,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-20,3.1119,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-21,3.1131,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-22,3.1131,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-23,3.1131,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-24,3.1124,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-25,3.1112,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-26,3.1109,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-27,3.1104,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-28,3.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-29,3.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-30,3.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-08-31,3.1145,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-01,3.1142,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-02,3.1142,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-03,3.1137,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-04,3.1139,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-05,3.1139,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-06,3.1139,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-07,3.1139,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-08,3.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-09,3.113,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-10,3.1124,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-11,3.1127,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-12,3.1127,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-13,3.1127,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-14,3.1119,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-15,3.1119,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-16,3.1109,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-17,3.1109,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-18,3.1108,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-19,3.1108,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-20,3.1108,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-21,3.1093,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-22,3.1073,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-23,3.11,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-24,3.1163,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-25,3.1124,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1993-09-26,3.1124,1,1,SF60653,2026-07-01 0:00
